name,wigosid,country code,in OSCAR,longitude,latitude,#received,#expected,default schedule,color code,description,date,center
Tabuk AirPort,0-20000-0-40375,SAU,True,36.60431,28.3672,58,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
BACH LONG VI (Radiosonde),0-20000-0-48839,VNM,True,107.72265,20.12942,15,62,True,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,ECMWF
HA NOI,0-20000-0-48820,VNM,True,105.8,21.03333,21,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
TAN SON HOA,0-20000-0-48900,VNM,True,106.66667,10.81667,23,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
YEREVAN AERO,0-20001-0-37789,ARM,True,44.4997,40.2172,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
WIEN/HOHE WARTE (11035-1),0-20001-0-11035,AUT,True,16.35639,48.24861,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
BEAUVECHAIN,0-20000-0-06458,BEL,True,4.76333,50.74556,24,0,False,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
ZADAR RS,0-20000-0-14430,HRV,True,15.34028,44.09694,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
ZAGREB/MAKSIMIR,0-20000-0-14240,HRV,True,16.03361,45.82194,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
PROSTEJOV,0-20000-0-11747,CZE,True,17.13472,49.4525,63,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
Flyvestation Karup,0-208-0-06060,DNK,True,9.11389,56.29333,15,23,False,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,DWD
NIMES-COURBESSAC,0-20000-0-07645,FRA,True,4.40639,43.85694,60,62,False,green,Complete,2026-07-01 00:00:00+00:00,NCEP
LINDENBERG (AEROLOGY),0-20001-0-10393,DEU,True,14.12007,52.20948,92,124,False,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
Geosummit,0-208-0-04417,GRL,True,-38.45861,72.58028,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
Mittarfik Narsarsuaq,0-208-0-04271,GRL,True,-45.41667,61.16667,56,62,True,green,Complete,2026-07-01 00:00:00+00:00,JMA
VALENTIA OBSERVATORY (3953-1),0-20001-0-03953,IRL,True,-10.24333,51.93806,65,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,NCEP
DECIMOMANNU RDS,0-20001-0-16546,ITA,True,8.9675,39.34611,62,62,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
PRATICA DI MARE RDS,0-20001-0-16245,ITA,True,12.45083,41.67,62,62,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
S. PIETRO CAPOFIUME RDS,0-20000-0-16144,ITA,True,11.6225,44.65389,22,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,DWD
TRAPANI BIRGI RDS,0-20001-0-16429,ITA,True,12.49139,37.91417,62,62,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
UDINE/RIVOLTO RDS,0-20001-0-16045,ITA,True,13.05917,45.98056,66,62,False,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
KAUNAS (26629-1),0-20001-0-26629,LTU,True,23.83583,54.88389,8,31,False,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,ECMWF
ANDOYA,0-20001-0-01010,NOR,True,16.13083,69.31528,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
BJORNOYA (1028-1),0-20001-0-01028,NOR,True,19.00111,74.50389,62,62,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
EKOFISK (1400-1),0-20001-0-01400,NOR,True,3.22361,56.54222,54,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
JAN MAYEN (1001-1),0-20001-0-01001,NOR,True,-8.66778,70.93972,56,62,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
NY-ALESUND II,0-20001-0-01004,NOR,True,11.92222,78.92333,30,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
ORLAND III,0-20001-0-01241,NOR,True,9.6105,63.7045,55,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
STAVANGER/SOLA,0-20001-0-01415,NOR,True,5.6645,58.8725,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
LEGIONOWO,0-20000-0-12374,POL,True,20.95639,52.40778,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
BUCURESTI BANEASA,0-20000-0-15420,ROM,True,26.07819,44.51043,26,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
ARHANGEL'SK (22543-0),0-20000-0-22543,RUS,True,40.51139,64.62472,58,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
ASTRAHAN' (34882-1),0-20001-0-34882,RUS,True,47.98333,46.28333,39,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
KEM',0-20001-0-22522,RUS,True,34.65,64.95,56,62,True,green,Complete,2026-07-01 00:00:00+00:00,JMA
MAHACHKALA (37259-1),0-20001-0-37259,RUS,True,47.5,43.0,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
MINERAL'NYE VODY (37055-1),0-20001-0-37055,RUS,True,43.1,44.21667,16,62,True,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,JMA
ROSTOV-NA-DONU (34731-1),0-20001-0-34731,RUS,True,39.81667,47.25,46,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,DWD
TUAPSE (37011-1),0-20001-0-37011,RUS,True,39.03333,44.1,15,62,True,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,ECMWF
VOLGOGRAD (34467-1),0-20001-0-34467,RUS,True,44.33333,48.78333,45,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
VOLOGDA (27038-0),0-20000-0-27038,RUS,True,39.92556,59.31833,59,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
MADRID/BARAJAS RS,0-20001-0-08221,ESP,True,-3.57972,40.46528,57,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
MALLORCA-SON BONET,0-20000-0-08302,ESP,True,2.70667,39.60583,51,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
LULEA-KALLAX (2185-0),0-20000-0-02185,SWE,True,22.11444,65.54333,30,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
VISBY AEROLOGISKA STATION,0-20000-0-02591,SWE,True,18.35,57.65,20,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,DWD
"ALERT UA, NU",0-20001-0-71082,CAN,True,-62.33333,82.5,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"BAKER LAKE UA, NU",0-20001-0-71926,CAN,True,-96.0,64.31667,61,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"CAMBRIDGE BAY UA, NU",0-20001-0-71925,CAN,True,-105.06667,69.13333,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,JMA
"CHURCHILL A UA, MAN",0-20001-0-71913,CAN,True,-94.06667,58.73333,30,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
"EUREKA UA, NU",0-20001-0-71917,CAN,True,-85.93333,79.98333,61,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"FORT NELSON UA, BC",0-20001-0-71945,CAN,True,-122.6,58.83333,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"FORT SMITH UA, NWT",0-20001-0-71934,CAN,True,-111.92944,60.02611,58,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"GOOSE UA, NFLD",0-20001-0-71816,CAN,True,-60.36667,53.3,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"HALL BEACH UA, NU",0-20001-0-71081,CAN,True,-81.21667,68.76667,51,62,True,green,Complete,2026-07-01 00:00:00+00:00,DWD
"INUKJUAK UA, QUE",0-20001-0-71907,CAN,True,-78.08333,58.46667,61,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"INUVIK UA, NWT",0-20001-0-71957,CAN,True,-133.51667,68.31667,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"IQALUIT UA, NU",0-20001-0-71909,CAN,True,-68.55,63.75,61,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"KUUJJUAQ, UA, QUE",0-20001-0-71906,CAN,True,-68.41667,58.11667,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"NORMAN WELLS UA, NWT",0-20001-0-71043,CAN,True,-126.75,65.28333,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"PICKLE LAKE UA, ONT",0-20001-0-71845,CAN,True,-90.2,51.45,31,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
"PORT HARDY UA, BC",0-20001-0-71109,CAN,True,-127.37583,50.685,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"PRINCE GEORGE UA, BC",0-20000-0-71908,CAN,True,-122.79,53.9,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"RESOLUTE UA, NU",0-20001-0-71924,CAN,True,-94.96806,74.70417,63,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
"SEPT-ILES UA, QUE",0-20000-0-71811,CAN,True,-66.25,50.21667,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"ST JOHN'S WEST UA, NFLD",0-20000-0-71802,CAN,True,-52.78333,47.51667,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"STEPHENVILLE UA, NFLD",0-20001-0-71815,CAN,True,-58.56667,48.56667,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"STONY PLAIN UA, ALTA",0-20000-0-71119,CAN,True,-114.10833,53.5475,63,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
"THE PAS UA, MAN",0-20001-0-71867,CAN,True,-101.1,53.96667,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"WHITEHORSE UA, YT",0-20001-0-71964,CAN,True,-135.09694,60.73278,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"YARMOUTH UA, NS",0-20001-0-71603,CAN,True,-66.1,43.86667,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"HATO AIRPORT, CURACAO (78988-1)",0-20001-0-78988,CW,True,-68.96667,12.2,46,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
"AEROP. INTERNACIONAL MEXICO, D.F.",0-20000-0-76679,MEX,True,-99.1966,19.4037,60,62,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
CANCUN,0-20000-0-76595,MEX,True,-86.85209,21.02902,43,6,False,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
COROZAL OESTE,0-20000-0-78807,PAN,True,-79.56667,8.96667,22,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
"ABERDEEN/REG., SD.",0-20000-0-72659,USA,True,-98.41333,45.45556,58,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"ALBANY, NY.",0-20001-0-72518,USA,True,-73.83222,42.69194,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"AMARILLO/INTL., TX.",0-20000-0-72363,USA,True,-101.70917,35.23306,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"BIRMINGHAM, AL",0-20000-0-72230,USA,True,-86.78222,33.17889,68,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
"BLACKSBURG, VA.",0-20000-0-72318,USA,True,-80.41417,37.20389,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"CAPE KENNEDY, FL.",0-20000-0-74794,USA,True,-80.55,28.46667,90,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
"CHANHASSEN, MN.",0-20000-0-72649,USA,True,-93.56472,44.84972,59,62,True,green,Complete,2026-07-01 00:00:00+00:00,JMA
"DEL RIO/INT., TX.",0-20000-0-72261,USA,True,-100.91833,29.37444,58,62,True,green,Complete,2026-07-01 00:00:00+00:00,JMA
"DENVER/STAPLETON INT., CO.",0-20000-0-72469,USA,True,-104.86944,39.7675,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
"DODGE CITY/MUN., KS.",0-20000-0-72451,USA,True,-99.96861,37.76139,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"ELKO, NV.",0-20000-0-72582,USA,True,-115.74222,40.86,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,DWD
"FLAGSTAFF, AZ",0-20000-0-72376,USA,True,-111.82167,35.23,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,JMA
"FORT WORTH, TX.",0-20000-0-72249,USA,True,-97.29861,32.835,67,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
"GAYLORD, MI.",0-20000-0-72634,USA,True,-84.71889,44.9075,63,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
"GRAY, ME.",0-20000-0-74389,USA,True,-70.25722,43.8925,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"KODIAK, AK",0-20000-0-70350,USA,True,-152.48667,57.74306,28,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
"LINCOLN, IL.",0-20000-0-74560,USA,True,-89.33833,40.15167,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"MIAMI, FL (72202-1)",0-20001-0-72202,USA,True,-80.38306,25.75444,57,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"NASHVILLE/OLD HICKORY, TN.",0-20001-0-72327,USA,True,-86.56167,36.24694,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"NEWPORT, NC.",0-20000-0-72305,USA,True,-76.87667,34.77611,57,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"NORMAN/MAX WESTHEIMER A, OK.",0-20000-0-72357,USA,True,-97.43778,35.18083,65,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
"OAKLAND/METROP. OAKLAND INT., CA.",0-20000-0-72493,USA,True,-122.22361,37.74444,33,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
"PEACHTREE CITY, GA.",0-20000-0-72215,USA,True,-84.56722,33.35583,63,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,NCEP
"PITTSBURGH, PA.",0-20001-0-72520,USA,True,-80.21722,40.53167,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"QUAD CITY, IA.",0-20000-0-74455,USA,True,-90.58167,41.61139,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"RAPID CITY WFO, SD.",0-20001-0-72662,USA,True,-103.21027,44.07301,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"RENO, NV.",0-20000-0-72489,USA,True,-119.79667,39.56806,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"RIVERTON, WY.",0-20000-0-72672,USA,True,-108.47667,43.06472,61,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"SALEM/MCNARY, OR.",0-20000-0-72694,USA,True,-123.00833,44.90917,56,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"SAN DIEGO/MIRAMAR,  NAS, CA.",0-20000-0-72293,USA,True,-117.11667,32.83333,58,62,True,green,Complete,2026-07-01 00:00:00+00:00,JMA
"SANTA TERESA, NM.",0-20000-0-72364,USA,True,-106.69806,31.87278,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
SHEMYA AFB,0-20000-0-70414,USA,True,174.1,52.71667,45,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,NCEP
SLIDELL/MUN. LA,0-20000-0-72233,USA,True,-89.825,30.33694,65,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
"SPOKANE, WA.",0-20000-0-72786,USA,True,-117.62667,47.68056,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,JMA
"SPRINGFIELD/MUN., MO.",0-20000-0-72440,USA,True,-93.40139,37.23472,67,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
"STERLING, VA.",0-20001-0-72403,USA,True,-77.48583,38.97667,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"TAMPA BAY AREA, FL.",0-20000-0-72210,USA,True,-82.40056,27.70528,66,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,JMA
"TOPEKA/MUN., KS.",0-20000-0-72456,USA,True,-95.63056,39.07222,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"UPTON, NY.",0-20000-0-72501,USA,True,-72.86278,40.865,63,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
"VALLEY, NE.",0-20000-0-72558,USA,True,-96.36694,41.32,58,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"VANDENBERG AFB, CA. (72393-0)",0-20000-0-72393,USA,True,-120.56667,34.75,58,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"WHITE LAKE, MI.",0-20000-0-72632,USA,True,-83.47139,42.69889,58,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
"WILMINGTON, OH.",0-20000-0-72426,USA,True,-83.82167,39.42139,63,62,True,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,ECMWF
MENDOZA AERO,0-20000-0-87418,ARG,True,-68.79631,-32.84375,1,31,False,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,DWD
CAMPO GRANDE (AERO),0-20000-0-83612,BRA,True,-54.66667,-20.46667,57,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
CONFINS (AERO),0-20000-0-83566,BRA,True,-43.96667,-19.61667,48,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,JMA
CORUMBA (AERO),0-20000-0-83554,BRA,True,-57.66667,-19.0,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
CRUZEIRO DO SUL (AERO),0-20000-0-82705,BRA,True,-72.76667,-7.58333,29,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,JMA
CURITIBA (AERO),0-20000-0-83840,BRA,True,-49.16667,-25.51667,59,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
FLORIANOPOLIS (AERO),0-20000-0-83899,BRA,True,-48.55,-27.66667,46,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
GALEAO (AERO),0-20000-0-83746,BRA,True,-43.25,-22.81667,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
MANAUS (AERO),0-20000-0-82332,BRA,True,-59.98333,-3.15,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
MANICORE (AERO),0-20000-0-82532,BRA,True,-61.28333,-5.81667,28,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
NATAL (AERO),0-20000-0-82599,BRA,True,-35.25,-5.91667,15,62,True,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,ECMWF
PORTO VELHO (AERO),0-20000-0-82824,BRA,True,-63.91667,-8.76667,38,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
SANTA MARIA (AERO),0-20000-0-83937,BRA,True,-53.7,-29.71667,60,62,True,green,Complete,2026-07-01 00:00:00+00:00,JMA
TIRIOS (AERO),0-20000-0-82026,BRA,True,-55.93,2.22,48,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
URUGUAIANA (AERO),0-20000-0-83928,BRA,True,-57.03333,-29.78333,29,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
TANAY,0-20000-0-98433,PHL,True,121.36927,14.58122,55,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
Singapore Upper Air Observatory,0-702-0-48698,SGP,True,103.8879,1.3404,57,62,False,green,Complete,2026-07-01 00:00:00+00:00,NCEP
XUAN' EN,0-156-0-57541,CHN,True,109.47,29.99,62,62,True,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
ERZURUM BOLGE,0-20000-0-17095,TUR,True,41.25444,39.90583,60,62,False,green,Complete,2026-07-01 00:00:00+00:00,DWD
AMS Tasboget/KYZYLORDA AS,0-398-0-38064,KAZ,True,65.52647,44.76878,56,62,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
SARATOV (34170-1),0-20001-0-34172,RUS,True,46.03944,51.55667,24,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
VORONEZ (34122-0),0-20000-0-34122,RUS,True,39.25,51.65,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
BECHAR,0-20000-0-60571,DZA,True,-2.25236,31.65428,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
DAR-EL-BEIDA,0-20000-0-60390,DZA,True,3.21662,36.68993,62,62,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
IN-SALAH,0-20000-0-60630,DZA,True,2.51164,27.2537,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
TINDOUF,0-20000-0-60656,DZA,True,-8.1692,27.7041,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
COTONOU,0-20000-0-65344,BEN,True,2.38333,6.35,12,124,False,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,ECMWF
BANGUI,0-20000-0-64650,CAF,True,18.51667,4.4,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
Ndjamena,0-20000-0-64700,TCD,True,15.03333,12.13333,0,124,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
ABIDJAN,0-20000-0-65578,CIV,True,-3.93333,5.25,0,744,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
ASSWAN,0-20000-0-62414,EGY,True,32.82,23.96444,10,62,True,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,ECMWF
EL ARISH,0-20000-0-62337,EGY,True,33.82891,31.08217,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
FARAFRA,0-20000-0-62423,EGY,True,27.98917,27.05833,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
HELWAN,0-20000-0-62378,EGY,True,31.34917,29.86278,20,62,True,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
MERSA MATRUH,0-20000-0-62306,EGY,True,27.22167,31.32528,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
SOUTH OF VALLEY UNIVERSITY,0-20000-0-62403,EGY,True,32.74667,26.20028,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
ASMARA,0-20000-0-63021,ERI,True,38.91667,15.28333,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
PORT-AUX-FRANCAIS (ILES KERGUELEN),0-20000-0-61998,FRA,True,70.24333,-49.35222,30,0,False,purple,More than declared in OSCAR/Surface,2026-07-01 00:00:00+00:00,NCEP
SAINT-DENIS/GILLOT (REUNION),0-20000-0-61980,FRA,True,55.52861,-20.8925,25,38,False,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
LIBREVILLE,0-20000-0-64500,GAB,True,9.41667,0.45,0,62,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
TAMALE,0-20000-0-65418,GHA,True,-0.85,9.55,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
BENINA,0-20000-0-62053,LBY,True,20.26667,32.1,0,248,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
SEBHA,0-20000-0-62124,LBY,True,14.45,27.01667,0,248,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
LILONGWE INT'L AIRPORT,0-20000-0-67586,MWI,True,33.76667,-13.78333,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
BAMAKO/SENOU,0-20000-0-61291,MLI,True,-7.95,12.53333,0,744,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
Casablanca,0-20000-0-60155,MAR,True,-7.66667,33.56667,25,31,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
Dakhla,0-20000-0-60096,MAR,True,-15.93083,23.71111,9,31,False,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,ECMWF
Windhoek,0-516-0-68110,NAM,True,17.1,-22.56667,0,62,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
DUTSE,0-566-0-65048,NGA,True,9.29907,11.65099,0,248,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
DAKAR-DIASS-AIBD,0-686-0-61660,SEN,True,-17.06735,14.67085,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
BLOEMFONTEIN AIRPORT,0-20000-0-68442,ZAF,True,26.2981,-29.1039,0,31,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
KING SHAKA INT'L AIRPORT,0-20000-0-68592,ZAF,True,31.1239,-29.6018,62,62,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
MARION ISLAND,0-20000-0-68994,ZAF,True,37.8587,-46.8767,0,62,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
SPRINGBOK,0-20000-0-68512,ZAF,True,17.8788,-29.6694,0,62,False,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
UPINGTON,0-20000-0-68424,ZAF,True,21.2641,-28.4111,21,31,False,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
DONGOLA,0-20000-0-62650,SDN,True,30.48333,19.16667,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
EL FASHER,0-20000-0-62760,SDN,True,25.33333,13.61667,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
TUNIS-CARTHAGE,0-20000-0-60715,TUN,True,10.2147,36.8507,23,62,False,orange,Availability issue (> 30%),2026-07-01 00:00:00+00:00,ECMWF
DIEGO GARCIA (61967-0),0-20000-0-61967,GBR,True,72.4,-7.3,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
BASE MARAMBIO,0-20000-0-89055,ARG,True,-56.62503,-64.24141,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
PRINCESS ELISABETH/UTSTEINEN,0-20000-0-89526,BEL,True,23.34694,-71.95028,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
CONCORDIA,0-20000-0-89625,ITA,True,123.41194,-75.10167,9,62,True,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,DWD
MARIO ZUCHELLI STATION (BAIA TERRA NOVA),0-20000-0-89662,ITA,True,164.09222,-74.69583,0,62,True,black,Not received in period,2026-07-01 00:00:00+00:00,DWD
SYOWA,0-20000-0-89532,JPN,True,39.58111,-69.00528,54,62,False,green,Complete,2026-07-01 00:00:00+00:00,ECMWF
JANG BOGO,0-20000-0-89859,KOR,True,164.22806,-74.62222,2,62,True,red,Availability issue (< 30%),2026-07-01 00:00:00+00:00,DWD
